,polarity,id,date,query,user,tweet
1129280,positive,1975504288,Sat May 30 15:17:53 PDT 2009,NO_QUERY,iAmTarynItUp,"Good thing is she doesn't really know I hung up on her, connection coulda been bad "
1572831,positive,2188989418,Mon Jun 15 23:00:03 PDT 2009,NO_QUERY,lesliesinks,@tjt72 My heart filled up with so much joy 
143292,negative,1881688142,Fri May 22 05:19:09 PDT 2009,NO_QUERY,anoluck,About to Go Work....  
484286,negative,2180725002,Mon Jun 15 10:51:34 PDT 2009,NO_QUERY,annajaneb,@anniemou yay! you're on twitter! have fun in vegas! im gonna miss you 
1252724,positive,1996766383,Mon Jun 01 15:39:12 PDT 2009,NO_QUERY,pxlgirl,"is a perfectionist and has been still working here and there on her #Debian layouts, but now it's time for /dev/shower &amp; /dev/cup/tea. "
940015,positive,1793827613,Thu May 14 04:07:20 PDT 2009,NO_QUERY,simsground,@simsdream You're welcom SimsDream!! 
922462,positive,1754426095,Sun May 10 06:13:48 PDT 2009,NO_QUERY,jbuff5clock,@aussiecynic GDy chicky 
810860,positive,1469900626,Tue Apr 07 07:45:14 PDT 2009,NO_QUERY,destiniya,@clemencecadeau have a great trip  when do you get back?
172550,negative,1963601955,Fri May 29 12:58:25 PDT 2009,NO_QUERY,danniezeitgeist,i wish mum hadn't spent forever talking to me so i could call my kiera later &gt;.&lt;. i don't have much time left now though 
853001,positive,1573089620,Mon Apr 20 23:40:46 PDT 2009,NO_QUERY,Mrs_Ambrose,"says ok, going to  bed. Goodnight!  http://plurk.com/p/pavmh"
609666,negative,2223826464,Thu Jun 18 08:45:30 PDT 2009,NO_QUERY,cieranannette,Guess I gotta take it to Fred. You guys keep laughing at me 
1332971,positive,2016323011,Wed Jun 03 06:34:32 PDT 2009,NO_QUERY,Debalobo,@JessSlevin So your company is a sister agency to mine..just found out 
40567,negative,1573818380,Tue Apr 21 03:00:14 PDT 2009,NO_QUERY,tweetpet,@augiebop  Clean Me!
679390,negative,2249220738,Fri Jun 19 21:56:09 PDT 2009,NO_QUERY,BecReedman,@abc That sucks   Have you thought about a franchise type business?  I do this: http://bit.ly/1864ml
1533405,positive,2178484043,Mon Jun 15 07:46:08 PDT 2009,NO_QUERY,CaitlinNasca,I saw &quot;Hangover&quot; this weekend... I HIGHLY recommend it 
1443205,positive,2062092077,Sat Jun 06 22:19:02 PDT 2009,NO_QUERY,alyssa_s7,Chiodos +Awesome new people =  One great night 
1437546,positive,2061184022,Sat Jun 06 20:20:53 PDT 2009,NO_QUERY,JustMissJules,Watching Adventures in Bbysitting Keith Coogan and Anthony Rapp are soooo FUNNY!!....ya think? 
1350763,positive,2045690280,Fri Jun 05 11:05:38 PDT 2009,NO_QUERY,hotboxinbabe,"OMG he's sucking my toe's, how sweet "
1187640,positive,1983189861,Sun May 31 12:40:42 PDT 2009,NO_QUERY,mystiquejewels,@feelingempty  if you add all those baby steps together - it is a journey 
444035,negative,2067720501,Sun Jun 07 12:50:30 PDT 2009,NO_QUERY,ginagirl916,@nkotblorib I heard!! So jealous! I never got any when I was that close. 
1203751,positive,1986113019,Sun May 31 18:20:41 PDT 2009,NO_QUERY,TimothyH2O,"@christian792 You know it, bro. I always do "
150554,negative,1932304063,Tue May 26 21:12:21 PDT 2009,NO_QUERY,MadnessX,@trentyou Arms and legs. 
352578,negative,2031200003,Thu Jun 04 09:28:38 PDT 2009,NO_QUERY,schmmuck,@cheesesandwich Yeah.. Same here. My internet is down too. 
105727,negative,1823183372,Sat May 16 21:18:59 PDT 2009,NO_QUERY,monkie5383,someone tell me how to change my pic??? its not working for me  is there something extra I need to do?
1323312,positive,2014888657,Wed Jun 03 03:01:10 PDT 2009,NO_QUERY,mr_billiam,@neilcreek nope - Twitter demo still to come 
33587,negative,1564553179,Mon Apr 20 04:01:00 PDT 2009,NO_QUERY,sharonrocks96,school at 8:00.... coming back at 4:00 
1278099,positive,2001393837,Tue Jun 02 00:44:29 PDT 2009,NO_QUERY,JimboEfx,@bcanning search for virtualization on first page of results 
947393,positive,1823046161,Sat May 16 20:59:24 PDT 2009,NO_QUERY,katiebeth1017,Nothing was better than laying beside my boyfriend on a blanket at the park and talking 
1139770,positive,1976964250,Sat May 30 19:43:01 PDT 2009,NO_QUERY,MandyyJirouxx,everyone wish @frankiedelgado a very happy bday!  funtimes tonight woohoooo
1501053,positive,2071305108,Sun Jun 07 19:10:40 PDT 2009,NO_QUERY,kckatt72,"Oh how cute! We're driving down the street, and then all of a sudden...5 little ducks crossing the street! "
53190,negative,1680091236,Sat May 02 10:52:58 PDT 2009,NO_QUERY,c_marie_g,i need a nap. then going back to canadian lakes to work 
173919,negative,1964246804,Fri May 29 13:56:41 PDT 2009,NO_QUERY,three11phil,"You know for a short week, it certainly dragged "
442882,negative,2067403465,Sun Jun 07 12:16:56 PDT 2009,NO_QUERY,TenaciousDani,@iLLBLvnDW4Evr32 nope not me   I'll be in NJ on Sat!  I'll be following ya tonight tho.
1433512,positive,2060456327,Sat Jun 06 18:56:28 PDT 2009,NO_QUERY,Gay_Toronto,He'll and gore  just learned the song! Love the shnaps!!! http://twitpic.com/6sr0n
527478,negative,2194658797,Tue Jun 16 10:05:22 PDT 2009,NO_QUERY,GEORGEISGOD,"sexy new shoes for prom, mmmmmmmmm. wish i had summit else to do with ma life  x"
882542,positive,1685983206,Sun May 03 03:07:29 PDT 2009,NO_QUERY,raihanamcfly,@DebbieFletcher I think tom should just build a house above a starbucks outlet. He lives on starbucks. 
884099,positive,1686249773,Sun May 03 04:32:36 PDT 2009,NO_QUERY,FlowjoStevo,4 hours of sleep and I'm ready to get movin again! hahaha My sleep schedule is already parallel to a celebs 
331411,negative,2012698334,Tue Jun 02 21:07:15 PDT 2009,NO_QUERY,normaltusker,@twitter i don't see so many of my mentions!!! i know they are in my friends' pages but they just don't appear! 
990467,positive,1834998097,Mon May 18 04:50:57 PDT 2009,NO_QUERY,justinlevy,@Jentifa good morning to you as well! Hope you have an awesome Monday! 
1294146,positive,2003353798,Tue Jun 02 06:22:48 PDT 2009,NO_QUERY,jocelynpeters,Watching videos of mcfly @ Paradiso .. Can't believe I was there  I'm so happy everytime I watch those videos &lt;33
930893,positive,1770651802,Mon May 11 21:53:16 PDT 2009,NO_QUERY,nicholeatwell,"is starving. feed me seymore!! ... well, anyone can feed me really i won't mind. "
1156320,positive,1979083905,Sun May 31 01:34:23 PDT 2009,NO_QUERY,joanariana,@noah_cyrus Wow!I saw her and your blog.She is a big POSER..!I think she worried. 
934247,positive,1792396328,Wed May 13 23:00:58 PDT 2009,NO_QUERY,JessicaJonesNYC,Just booked a role on Z-Rock! 
1411653,positive,2056518039,Sat Jun 06 11:17:25 PDT 2009,NO_QUERY,Sheyler,OMG i'm not going to forget this day it waz the best day for the word of God 
891730,positive,1690942213,Sun May 03 16:43:58 PDT 2009,NO_QUERY,aggieastronaut,"@ZAmmi I don't think that'll happen in my lifetime, but I think chasing dust devils on Mars is a fair trade "
772274,negative,2302704488,Tue Jun 23 17:10:45 PDT 2009,NO_QUERY,anDrea150695,@gustavschafer you make me feel bad 
1381675,positive,2052387088,Sat Jun 06 00:33:34 PDT 2009,NO_QUERY,ItsMrQ,"@Wardere THANKS!, IM CAPITALIZING CUZ I NEED TO MATCH THE EXCITEMENT OF YOUR TWEET!!11!1 "
1188497,positive,1983344113,Sun May 31 12:58:45 PDT 2009,NO_QUERY,abay682,"@SeanAvolio  very cool.  what are you up to?  hitting the gym in a bit here, and then going down to Venice for dinner I think."
1150288,positive,1978438795,Sat May 30 23:21:32 PDT 2009,NO_QUERY,RedheadedCoffee,kareoke with a buncha hotties! 
562279,negative,2205620836,Wed Jun 17 05:07:21 PDT 2009,NO_QUERY,BlaqueBeautiful,@DylanDForeigner ((cont @PrettyRoyalT)) or any top consulting firm for that matter. I talk to a guy from Mekenzie (sp?) Yale &amp; Harvard 
871216,positive,1678603849,Sat May 02 07:12:51 PDT 2009,NO_QUERY,BeelaKhan,"saturday...it's saturday...sat-ur-dayyyy ayyyy ayyy ayyyyyyy!!! hugh baby, here i come "
1297499,positive,2004534021,Tue Jun 02 08:21:00 PDT 2009,NO_QUERY,FuturesTrader71,$ES_F My writing is getting worse with Twitter. LOL Trying to trade and type makes me sound foreign. 
1101521,positive,1970765677,Sat May 30 05:07:59 PDT 2009,NO_QUERY,benfurneaux,@GamingSteve I played it in the early stages of development and it was fun then. Check it out 
718117,negative,2260200318,Sat Jun 20 18:50:06 PDT 2009,NO_QUERY,davetrav,had lots of people start following my tweets while I was away... now they're gone... strange. I'll never get to know them 
1262190,positive,1998779591,Mon Jun 01 19:06:40 PDT 2009,NO_QUERY,brigirl274,Well its back to twitterberry because uber twitter just uberly broke. Haha  oh well.
1388334,positive,2053015058,Sat Jun 06 02:56:10 PDT 2009,NO_QUERY,dushkii,ooh the web connection on my phone is really gooood. 
1254590,positive,1997121545,Mon Jun 01 16:17:30 PDT 2009,NO_QUERY,jakewearsprada,@jmejawbreaker i know they do  &lt;3
754111,negative,2287878486,Mon Jun 22 18:25:02 PDT 2009,NO_QUERY,lesliealicia,@Siouxsie_Kat why haven't you called me? 
673894,negative,2247629701,Fri Jun 19 19:23:07 PDT 2009,NO_QUERY,ejhildreth,Everytime I start digging the iTouch Tweetdeck app it crashes on me. 
108316,negative,1824241342,Sun May 17 00:34:14 PDT 2009,NO_QUERY,lady_lora,working but still sleepy 
35713,negative,1565355013,Mon Apr 20 06:33:18 PDT 2009,NO_QUERY,moosegrinder,@deKay01 Leave me alone  The bloody thing didn't correct me so I didn't argue.
998102,positive,1836190399,Mon May 18 07:32:44 PDT 2009,NO_QUERY,padoods,@wesplaton ill treat you to bagnet when you get back here in july 
1395724,positive,2053758343,Sat Jun 06 05:36:40 PDT 2009,NO_QUERY,benitargh,Omg!!! Just a few hours left for paris!!!  disneyland here we come!!!
827795,positive,1556910450,Sun Apr 19 00:58:12 PDT 2009,NO_QUERY,tdikes,@DJTLaC It's a classic 
345995,negative,2016047737,Wed Jun 03 06:03:53 PDT 2009,NO_QUERY,benchodroff,"Rscvote.com uses flash, no mobile voting  #epicfail #rsc2009"
17243,negative,1556215783,Sat Apr 18 22:01:53 PDT 2009,NO_QUERY,MatAshton,"I'm having violent feelings towards a bird outside my window, it won't shut up! i only want to sleep!  x"
1424928,positive,2058961067,Sat Jun 06 15:58:29 PDT 2009,NO_QUERY,smp30,headed 2 rocky mount 
862161,positive,1676828244,Fri May 01 23:21:06 PDT 2009,NO_QUERY,MIMI6613,@ home hangin' out w/my bro 
882365,positive,1685964870,Sun May 03 03:01:31 PDT 2009,NO_QUERY,clesan700,@ozdj oh I thought they were the ingredients for meat pies  but I guess they same applies for Spam. Seriously who eats that stuff?
472006,negative,2176745113,Mon Jun 15 04:39:11 PDT 2009,NO_QUERY,jesii_mae,I am so dreading going to work today 
1387988,positive,2052988620,Sat Jun 06 02:49:44 PDT 2009,NO_QUERY,tonybain,@redjungle usually this means your testing process is bugged 
528401,negative,2195082440,Tue Jun 16 10:39:17 PDT 2009,NO_QUERY,warriorgrrl,"@catstress Ooooh, I do yes yes! Except - dammit, I am filming the Qype Party... *sigh* Two cool things happening on the same night "
1075424,positive,1967190866,Fri May 29 19:08:05 PDT 2009,NO_QUERY,Brittany_007,MMMM my supper was really good..I have no had spaghetti in soo long!!! 
682569,negative,2250045498,Fri Jun 19 23:34:36 PDT 2009,NO_QUERY,Lisannebotger,"....just woke up and realized I'm truly at home  Love Madrid, wanna go back!"
676497,negative,2248412837,Fri Jun 19 20:35:04 PDT 2009,NO_QUERY,jeveux31,Just removed the navel jewelry for the very last time 
455614,negative,2071006307,Sun Jun 07 18:40:27 PDT 2009,NO_QUERY,stratosphear,@gaylejack I can't think of what to blip. 
840503,positive,1559772096,Sun Apr 19 12:00:35 PDT 2009,NO_QUERY,ttheeran,So spinning didn't happen this morning and I just woke up hehe... be jealous. Off to @catigxone for more foood oye. 
1171880,positive,1980553341,Sun May 31 07:03:49 PDT 2009,NO_QUERY,iphonefresh,@acmhatre I just started my home gym session too  it's the best way.
276936,negative,1991151842,Mon Jun 01 06:30:13 PDT 2009,NO_QUERY,michtseng,On my way to work. No severus at the bus stop yoday! 
285123,negative,1993516336,Mon Jun 01 10:30:12 PDT 2009,NO_QUERY,sandyt05,Taking hubby to aiport this afternoon... So not ready for him to leave 
776762,negative,2322238184,Wed Jun 24 22:16:28 PDT 2009,NO_QUERY,tDOTbena,my tummy hurts  ...
453610,negative,2070377656,Sun Jun 07 17:35:17 PDT 2009,NO_QUERY,bookgirl_247,Jessica Hynes or Amanda Root didn't win either. 
1357722,positive,2048070892,Fri Jun 05 14:37:03 PDT 2009,NO_QUERY,sunnyziped,@lule76 see i listened you  your wish is fullfilled ;-))
602216,negative,2221334490,Thu Jun 18 05:11:01 PDT 2009,NO_QUERY,Evangeline_me,aarrrggghhh soo frustrated my new songs wont go on my ipod 
572691,negative,2209456274,Wed Jun 17 10:24:37 PDT 2009,NO_QUERY,powerspec,Wish i was at work so i would have my 1Gbps line to download this on 
20360,negative,1557056361,Sun Apr 19 01:46:08 PDT 2009,NO_QUERY,Dogbook,Shamsi is very sore with a broken leg  http://apps.facebook.com/dogbook/profile/view/4363815
984317,positive,1834374573,Mon May 18 02:41:28 PDT 2009,NO_QUERY,SSFansite,"@himynameisrose aww, dw.. Im sure itll be on air loads more now! "
1190782,positive,1983776240,Sun May 31 13:48:52 PDT 2009,NO_QUERY,maybellinete,@iPosit I will have to try both the calamaris from Del Frisco's and Big View. Thanks for the tip! 
885869,positive,1686594969,Sun May 03 06:04:01 PDT 2009,NO_QUERY,somecanuckchick,Celebrating #hoppusday. Happy #hoppusday #blink182 and @markhoppus! 
1210312,positive,1989033748,Mon Jun 01 00:07:51 PDT 2009,NO_QUERY,shadez,@Spitphyre Do the Shoriyuken. 
367478,negative,2049204564,Fri Jun 05 16:28:41 PDT 2009,NO_QUERY,candygirl55,"wonders why every time she thinks she found what she was looking for, it all falls apart "
113958,negative,1826058480,Sun May 17 07:36:03 PDT 2009,NO_QUERY,Pinktexn,"Soooooo tired, but can't sleep.  No hubby  very very sad."
1563998,positive,2187203050,Mon Jun 15 19:56:30 PDT 2009,NO_QUERY,spazzyyarn,@ericakelly01 LOL I was. 
1093452,positive,1970065661,Sat May 30 02:18:46 PDT 2009,NO_QUERY,stavsxx,@McFly_xX It's automaticly recording the whole seson. Yes Max is awesome 
517239,negative,2191252758,Tue Jun 16 04:52:28 PDT 2009,NO_QUERY,kewlkat79,Miss my Cody Monster 
848729,positive,1564905235,Mon Apr 20 05:18:55 PDT 2009,NO_QUERY,gcardinal,Finishing yet another projectï¿½ why simple ideas get so complicated? Is it genius? 
960895,positive,1826562279,Sun May 17 08:47:54 PDT 2009,NO_QUERY,TheRealLilKia,Hey ya'll the rain has substained for a few. A little house cleaning and then off to enjoy the day shopping BEFORE it rains again! 
1362532,positive,2049326945,Fri Jun 05 16:41:14 PDT 2009,NO_QUERY,d_phanatic,http://twitpic.com/6pf6w - U know what it is 
182148,negative,1967068835,Fri May 29 18:55:05 PDT 2009,NO_QUERY,pamelaidea,7 and no more to go 
1123551,positive,1974514122,Sat May 30 13:17:17 PDT 2009,NO_QUERY,ajcielle,"Cobra's new album is titled &quot;Hot Mess&quot;, why does that make me so flaily? I got a smile on my face like  when I found out."
364533,negative,2048234275,Fri Jun 05 14:52:30 PDT 2009,NO_QUERY,xsaammii,Just got to the hotel. It smells so bad in here 
953373,positive,1824637980,Sun May 17 02:15:35 PDT 2009,NO_QUERY,ddubscovergirl,"ok, y'all..gonna call it a night or morning..take care and thnx for following..luvs ya "
1022498,positive,1882796672,Fri May 22 07:30:06 PDT 2009,NO_QUERY,sam101554,"Have  a good day everyone, off to gym and more outside work  later. I'll still follow on cell phone "
389544,negative,2054475634,Sat Jun 06 07:26:07 PDT 2009,NO_QUERY,Tanman1067,trying to get motivated to clean my house today 
348909,negative,2016960902,Wed Jun 03 07:38:17 PDT 2009,NO_QUERY,aletzita,"Broken hearted after seeing pics from china and what they do with baby girl born   tears and tears, please Lord, have Mercy of the world"
1491375,positive,2069084822,Sun Jun 07 15:14:02 PDT 2009,NO_QUERY,angeldominguez,What a funny and clever book cover &amp; title  &quot;Lapsing Into a Comma&quot;  http://bit.ly/1453uD
227341,negative,1978039881,Sat May 30 22:17:27 PDT 2009,NO_QUERY,chris_lawley,If you only knew. 
1254324,positive,1997066962,Mon Jun 01 16:11:38 PDT 2009,NO_QUERY,SadiddyPretty,@canariecruz fine then @flyestoncampus ur the OD best.. u make me laugh the most 
674340,negative,2247758001,Fri Jun 19 19:34:47 PDT 2009,NO_QUERY,xKawaiiGabbyx,"Last summer, with My cousin Maegen.She's going to college. I'm going to miss Her  Might Move to Texas.Live Where are cusins live."
307780,negative,2000552843,Mon Jun 01 22:22:39 PDT 2009,NO_QUERY,serblett,"The Museum of Curiosity is maybe my new favourite BBC show, but it's almost over for the season.  Bo! http://tinyurl.com/nlwpx7"
353747,negative,2033038959,Thu Jun 04 12:07:49 PDT 2009,NO_QUERY,menderle,is not into antiques ... at all being in an antiques mall for the last hour has more than confirmed this 
1506121,positive,2072512398,Sun Jun 07 21:10:14 PDT 2009,NO_QUERY,animoenzo,@astroboyisgay ganyan talaga ang may mga taste.  we love you guys. 
1039463,positive,1956821828,Thu May 28 22:46:36 PDT 2009,NO_QUERY,jude71,says Good Afternoon!  http://plurk.com/p/wxd2v
513598,negative,2190424001,Tue Jun 16 02:41:25 PDT 2009,NO_QUERY,flowdab,#Ravenedge... Please kill yteppei. He attacked me several times and then killed me. 
1317411,positive,2014262945,Wed Jun 03 00:57:47 PDT 2009,NO_QUERY,LauraDeSantiago,@rosannanoelle ...pray for you 
556993,negative,2204412876,Wed Jun 17 02:09:03 PDT 2009,NO_QUERY,Spud_Stack,scared about english speech tomorrow 
1489140,positive,2068631345,Sun Jun 07 14:25:10 PDT 2009,NO_QUERY,samchuck5090,Watching Big Brother 
67250,negative,1692245977,Sun May 03 19:35:04 PDT 2009,NO_QUERY,EricaCarmichael,ewww i really don't want to go to school tmmrw 
8709,negative,1548317765,Fri Apr 17 20:37:24 PDT 2009,NO_QUERY,Speed2007,@ileandeezy me too 
117484,negative,1827650675,Sun May 17 11:09:33 PDT 2009,NO_QUERY,toribori123,i wish i had my car 
674212,negative,2247723259,Fri Jun 19 19:31:34 PDT 2009,NO_QUERY,ducban,"Is it only me, or #Yahoo changed their connection? My #Adium cannot access to Yahoo Messenger? This situation starts from yesterday! "
1222337,positive,1990279187,Mon Jun 01 04:25:18 PDT 2009,NO_QUERY,lavapiez,@DavidArchie but i did watch all of your guestings in some shows in the phil..you guys rock! 
1404390,positive,2055024747,Sat Jun 06 08:33:12 PDT 2009,NO_QUERY,jonesette,@DavidandLetty Yall are too sweet! Thanks!  http://myloc.me/2Nzx
338047,negative,2014342734,Wed Jun 03 01:12:49 PDT 2009,NO_QUERY,MelBala,"@nthatuoa Sorry. And the worst part is, there'll be no highlights package of the fashion anywhere  We'll see JZ's speech and thats it."
